rep	gen	x	y	Nf	Nm	W	Wstd	Homoz	Hstd	DelMut	DelMutSd
5	40	0	1	13	6	0.642819	0.0814943	0.361474	0.0825638	27.7368	5.82953
5	40	1	0	10	14	0.703602	0.0948146	0.473417	0.0552886	25.5833	4.39618
5	40	1	1	8	7	0.586585	0.04952	0.345333	0.133504	34.1333	3.40327
5	50	0	0	13	12	0.649843	0.0762728	0.39072	0.073793	34.44	4.39163
5	50	0	1	9	7	0.642834	0.0974785	0.506125	0.0490177	30.4375	4.56849
5	50	1	0	4	12	0.671611	0.0563025	0.42075	0.0636627	30.3125	4.4682
5	50	1	1	15	6	0.58414	0.082579	0.429619	0.0923711	33.7619	5.51107
5	60	0	0	10	13	0.57808	0.10844	0.408435	0.0593646	39.3913	5.82154
5	60	0	1	9	13	0.61292	0.0615092	0.473636	0.0504404	34.8636	6.24715
5	60	1	0	16	10	0.652495	0.0593814	0.408385	0.0407469	35.1923	5.5402
5	60	1	1	9	18	0.594847	0.0593036	0.445481	0.0789347	35.3333	2.99382
5	70	0	0	12	9	0.541635	0.102129	0.463333	0.0458417	43.2857	5.63275
5	70	0	1	7	8	0.551934	0.0676336	0.512133	0.0575614	42.6	6.0531
5	70	1	0	9	7	0.495609	0.114854	0.488	0.0555698	46	5.98957
5	70	1	1	7	7	0.633676	0.0668589	0.513286	0.0458732	35.4286	3.41665
5	80	0	0	10	11	0.551512	0.053253	0.513333	0.0646495	46.5714	4.42473
5	80	0	1	6	14	0.59567	0.0645513	0.6244	0.0487836	42.1	4.79479
5	80	1	0	4	14	0.484186	0.0553494	0.555222	0.0506541	45.0556	3.96474
5	80	1	1	9	11	0.553417	0.0755382	0.5674	0.0508177	39.25	5.25238
5	90	0	0	13	9	0.501579	0.0807218	0.528455	0.0464951	53.9091	8.35523
5	90	0	1	11	6	0.533754	0.0694888	0.588118	0.0614203	48.3529	4.56252
5	90	1	0	7	8	0.51287	0.0955773	0.583867	0.02268	47.9333	6.39236
5	90	1	1	7	13	0.521199	0.0637236	0.5778	0.0694864	44.8	6.91086
5	100	0	0	9	10	0.563576	0.075836	0.714105	0.054701	42.5789	7.67303
5	100	0	1	8	9	0.495115	0.0450758	0.639647	0.0177993	56.4706	4.16028
5	100	1	0	9	13	0.476239	0.0645719	0.627818	0.050105	50.9091	5.94604
5	100	1	1	10	9	0.47843	0.0651629	0.694737	0.0545844	52.3158	3.98752
5	110	0	0	8	14	0.557914	0.0695844	0.669545	0.0300178	51.8636	6.23258
5	110	0	1	10	13	0.497377	0.0565015	0.637217	0.0195936	53.4348	5.35542
5	110	1	0	6	9	0.488697	0.0434575	0.632933	0.0454598	56.3333	8.74579
5	110	1	1	5	14	0.366295	0.0599384	0.659053	0.0397485	61.9474	6.31184
5	120	0	0	13	7	0.599178	0.0818682	0.7049	0.0465209	50	6.20484
5	120	0	1	8	10	0.554838	0.0657034	0.728444	0.0426174	44.5556	6.79233
5	120	1	0	14	12	0.547886	0.0636022	0.739692	0.0645522	46.5769	6.34382
5	120	1	1	12	10	0.376358	0.0531607	0.678636	0.0475753	59.9091	3.5536
5	130	0	0	15	10	0.545945	0.0675585	0.71528	0.030651	47.92	8.07921
5	130	0	1	8	13	0.536485	0.0748623	0.725619	0.053208	47.5714	8.07448
5	130	1	0	15	9	0.407366	0.0721371	0.76875	0.0394285	55.6667	5.96285
5	130	1	1	13	12	0.425249	0.0724973	0.68384	0.0392038	61.88	5.88775
5	140	0	0	6	10	0.490674	0.044379	0.7975	0.046387	54.3125	4.22372
5	140	0	1	11	6	0.504148	0.0428223	0.751765	0.0348771	55.1765	4.66823
5	140	1	0	16	11	0.422256	0.0751287	0.772963	0.0394119	59.7407	7.55029
5	140	1	1	12	8	0.347825	0.0597737	0.7297	0.0555996	64.2	6.92532
5	150	0	0	9	13	0.412091	0.0507446	0.745909	0.0377286	66.2727	5.80111
5	150	0	1	9	10	0.433428	0.0432635	0.786632	0.0606076	59.7895	8.14073
5	150	1	0	13	13	0.446916	0.0736777	0.761923	0.0266226	60.7308	7.90111
5	150	1	1	9	13	0.346156	0.0630797	0.711	0.0363706	74.9545	6.97709
5	160	0	0	11	5	0.410694	0.0708641	0.766	0.0678712	60	6.59545
5	160	0	1	5	15	0.387135	0.0472945	0.7535	0.0301786	65.65	4.92214
5	160	1	0	14	8	0.443772	0.0474592	0.728455	0.0308246	62.9091	3.31538
5	160	1	1	14	9	0.368434	0.053938	0.775391	0.029266	68.3913	6.1837
5	170	0	0	10	8	0.435616	0.0855219	0.742	0.0321248	64.8889	6.5903
5	170	0	1	7	12	0.336178	0.0597708	0.776316	0.0241597	69.7895	7.30954
5	170	1	0	15	4	0.381693	0.0523105	0.779158	0.0259661	65.1579	6.48288
5	170	1	1	10	13	0.359004	0.0481598	0.768087	0.0318392	73.1304	6.92384
5	180	0	0	7	11	0.357626	0.04128	0.783778	0.0415419	70.8333	7.91798
5	180	0	1	12	11	0.300262	0.0416262	0.777826	0.01832	80.7826	7.18668
5	180	1	0	12	11	0.35457	0.0447612	0.829391	0.0163594	64.9565	5.64515
5	180	1	1	10	14	0.315016	0.0504972	0.794917	0.0328582	74.6667	6.18915
5	190	0	0	10	11	0.333826	0.0472737	0.772286	0.110833	76.8095	10.4454
5	190	0	1	11	7	0.309095	0.0443869	0.810111	0.0201932	74.7778	4.07643
5	190	1	0	8	10	0.33246	0.0253528	0.885444	0.0276149	64.1111	5.99897
5	190	1	1	10	14	0.32843	0.035263	0.863333	0.021569	67.2917	4.00499
5	200	0	0	12	6	0.36621	0.0590104	0.735444	0.0368529	78.6111	6.30819
5	200	0	1	12	11	0.308793	0.0434666	0.793478	0.0255256	73.3478	5.19706
5	200	1	0	10	11	0.383464	0.0233683	0.890476	0.0376748	60.2857	5.78292
5	200	1	1	6	14	0.330462	0.0546527	0.8633	0.0236159	69.5	6.62948
5	210	0	0	9	11	0.303245	0.0588759	0.7921	0.0174296	80.6	3.95474
5	210	0	1	8	11	0.313554	0.0535686	0.767158	0.0393276	81.8947	5.85702
5	210	1	0	9	10	0.391908	0.0636855	0.858947	0.0293392	66.9474	9.86474
5	210	1	1	11	8	0.313105	0.0601859	0.880632	0.0982479	73.1053	7.12959
5	220	0	0	9	9	0.343289	0.061842	0.815889	0.033813	79.6111	6.01054
5	220	0	1	9	11	0.291078	0.0252901	0.8359	0.0127824	68.9	4.15812
5	220	1	0	11	11	0.384579	0.0397032	0.818455	0.0264777	74.3182	5.12025
5	220	1	1	11	13	0.340897	0.0280459	0.92075	0.00828276	66.875	3.46786
5	230	0	0	17	9	0.371774	0.0470672	0.756308	0.0293294	88.0769	5.53258
5	230	0	1	15	7	0.352063	0.0556207	0.792909	0.0701601	76.4545	8.15602
5	230	1	0	9	8	0.296371	0.0300485	0.846941	0.0178242	78.5294	5.69951
5	230	1	1	15	10	0.382856	0.0436506	0.81728	0.0272522	82.08	6.07236
5	240	0	0	7	9	0.298888	0.0325844	0.8015	0.0254313	87.875	5.10973
5	240	0	1	10	7	0.308287	0.0393819	0.841059	0.0154481	76.8824	4.92153
5	240	1	0	10	13	0.27847	0.0360673	0.872348	0.0118344	85	5.61829
5	240	1	1	5	16	0.301971	0.0348137	0.881333	0.0146493	84.3333	5.95486
5	250	0	0	15	7	0.264907	0.038621	0.841091	0.0384033	94.5	6.80742
5	250	0	1	10	9	0.276871	0.0310493	0.868632	0.00938201	75.8947	3.29105
5	250	1	0	5	15	0.289392	0.0272408	0.9003	0.0164958	76.05	4.89362
5	250	1	1	14	7	0.301905	0.0349128	0.900571	0.0148278	80.0476	4.33673
5	260	0	0	15	9	0.228395	0.0605688	0.8415	0.0739059	92.4167	7.28535
5	260	0	1	3	8	0.254895	0.0285541	0.889273	0.0146044	76.5455	4.83103
5	260	1	0	12	7	0.313844	0.0396826	0.894632	0.00979909	77.5789	3.61744
5	260	1	1	6	13	0.294709	0.0388128	0.925474	0.010091	82	3.34034
5	270	0	0	14	10	0.242639	0.0645458	0.8005	0.0988538	97.4167	8.11335
5	270	0	1	11	10	0.226165	0.0228065	0.929524	0.00933819	78.6667	3.46868
5	270	1	0	6	13	0.323077	0.0298027	0.898105	0.0108865	73.5263	3.80261
5	270	1	1	9	6	0.217017	0.0302831	0.943067	0.0110482	81.7333	3.10841
5	280	0	0	10	6	0.229761	0.0409237	0.80975	0.0385089	97.8125	4.1566
5	280	0	1	5	8	0.228821	0.0268469	0.934769	0.0125156	76.6923	3.85077
5	280	1	0	6	9	0.280926	0.0306717	0.869867	0.0130326	86.6667	5.49747
5	280	1	1	12	8	0.188986	0.0357644	0.9131	0.0895711	87.65	11.6502
5	290	0	0	8	9	0.287423	0.0270463	0.766	0.0454572	102.471	10.6832
5	290	0	1	9	7	0.246008	0.0327548	0.891	0.0820549	85.3125	11.8939
5	290	1	0	10	6	0.274806	0.0351988	0.89175	0.0124474	85.5625	5.43103
5	290	1	1	1	0	0.387712	0	0.89	0	81	0
5	300	0	0	12	4	0.26258	0.0275855	0.818875	0.0147474	97.9375	6.1387
5	300	0	1	7	9	0.241266	0.0141795	0.92375	0.00688749	83.125	2.68968
5	300	1	0	11	6	0.292645	0.0280313	0.814706	0.0282005	84.3529	8.72415
5	310	0	0	8	7	0.233526	0.0358276	0.779333	0.0471913	106.933	9.68481
5	310	0	1	10	7	0.192981	0.0389062	0.934706	0.0101272	84.5294	3.39754
5	310	1	0	13	8	0.22799	0.0282729	0.874381	0.0191696	88.8571	3.71978
5	310	1	1	1	0	0.242335	0	0.88	0	88	0
5	320	0	0	3	5	0.200513	0.0515996	0.833	0.0292062	105.625	3.46185
5	320	0	1	9	8	0.235499	0.0332695	0.790941	0.0175045	107.882	6.57877
5	320	1	0	3	6	0.187352	0.029012	0.883333	0.013499	99.8889	4.97649
5	330	0	0	16	4	0.17366	0.0250805	0.9206	0.0097591	99.2	4.57821
5	330	0	1	0	1	0.26217	0	0.81	0	104	0
5	340	0	0	5	5	0.153582	0.0219009	0.9356	0.00962497	101.1	3.44819
6	0	0	0	10	9	0.989136	0.01648	0	0	0.736842	0.908562
6	0	0	1	9	6	0.983221	0.0213725	0	0	1	1.0328
6	0	1	0	10	10	0.978859	0.0215709	0	0	1.5	1.39642
6	0	1	1	7	10	0.981484	0.0211778	0	0	0.941176	0.937493
6	10	0	0	6	15	0.877801	0.0381951	0.425429	0.0497159	9.09524	2.82682
6	10	0	1	13	9	0.874819	0.0441305	0.269909	0.148333	8.59091	2.46169
6	10	1	0	9	9	0.803346	0.0480568	0.247778	0.0837135	10.6111	1.94762
6	10	1	1	14	9	0.844513	0.0596256	0.226522	0.099297	11.6087	3.13104
6	20	0	0	13	9	0.770178	0.0636612	0.493545	0.0379087	15.5909	3.04002
6	20	0	1	14	11	0.837277	0.0696753	0.37888	0.0643219	14.88	3.81911
6	20	1	0	7	14	0.704487	0.0574856	0.386857	0.0556334	18.0476	3.18443
6	20	1	1	13	11	0.805121	0.0576835	0.336083	0.215231	16.7083	2.71538
6	30	0	0	9	9	0.742434	0.0842973	0.399111	0.0391193	21.3333	3.59011
6	30	0	1	11	8	0.709502	0.0758098	0.327789	0.0411001	23.4211	3.93788
6	30	1	0	16	4	0.65932	0.0944098	0.3519	0.0369782	22.9	4.28836
6	30	1	1	8	9	0.718454	0.076537	0.396824	0.121713	22.7647	4.65933
6	40	0	0	8	12	0.674541	0.0556417	0.4981	0.111442	24.4	4.38634
6	40	0	1	8	8	0.71895	0.0468332	0.510125	0.0949723	22.5625	4.31522
6	40	1	0	8	10	0.618243	0.0907399	0.457889	0.0816754	27.8333	4.28499
6	40	1	1	11	8	0.643627	0.0585351	0.441684	0.0877443	33	4.03928
6	50	0	0	12	9	0.642015	0.0486884	0.559714	0.101099	26.9524	3.49797
6	50	0	1	11	12	0.650588	0.0671375	0.598348	0.0545867	24.6957	3.2629
6	50	1	0	13	11	0.633466	0.0648859	0.51275	0.101525	30	3.32916
6	50	1	1	8	9	0.540602	0.103517	0.522824	0.0841065	35.5882	4.58974
6	60	0	0	8	11	0.601855	0.0583663	0.516526	0.0787209	34.8947	6.61652
6	60	0	1	15	13	0.619549	0.0711889	0.481714	0.0431599	31.7143	3.71154
6	60	1	0	6	9	0.635584	0.0456737	0.477333	0.134562	36.4	4.96387
6	60	1	1	7	10	0.583368	0.0973231	0.365059	0.15392	39.7059	6.2569
6	70	0	0	10	8	0.51789	0.0662316	0.500444	0.0551707	39.7778	4.40398
6	70	0	1	9	13	0.57989	0.0543637	0.448909	0.0267767	38.9545	3.79566
6	70	1	0	13	13	0.595864	0.0671742	0.597538	0.0506551	39.0769	4.02801
6	70	1	1	13	6	0.555163	0.0593682	0.498947	0.020472	36.4211	5.98521
6	80	0	0	9	11	0.552319	0.05848	0.571	0.0432643	42.3	4.60543
6	80	0	1	10	13	0.584686	0.066755	0.546174	0.0826873	41.2609	6.36032
6	80	1	0	12	6	0.540052	0.0736933	0.618222	0.0357453	41.9444	4.11599
6	80	1	1	8	10	0.542444	0.0694252	0.517222	0.0601596	44.5556	5.63937
6	90	0	0	11	13	0.500453	0.0582384	0.59075	0.0415203	52.1667	3.92287
6	90	0	1	11	10	0.472866	0.0620487	0.68019	0.0552256	45.7619	3.81607
6	90	1	0	10	11	0.557573	0.0436685	0.578952	0.0297521	48.4286	3.47195
6	90	1	1	8	11	0.438274	0.0764953	0.570421	0.077578	48.5263	3.42389
6	100	0	0	7	11	0.486566	0.0529745	0.662778	0.0756575	51.9444	6.52748
6	100	0	1	12	8	0.451703	0.0678955	0.6095	0.0394049	56.55	7.7167
6	100	1	0	10	14	0.496015	0.0774223	0.66325	0.0351606	51.5	5.73004
6	100	1	1	10	15	0.481027	0.0592783	0.58456	0.0826453	56.44	7.50509
6	110	0	0	13	9	0.490052	0.0626985	0.667818	0.0516383	54.0455	5.00434
6	110	0	1	9	12	0.42293	0.0559164	0.634571	0.0373715	58.9524	5.50736
6	110	1	0	11	11	0.490885	0.0825661	0.753818	0.0291698	48.2727	4.47398
6	110	1	1	12	7	0.492247	0.0473662	0.656211	0.073229	51.3158	6.38298
6	120	0	0	10	13	0.470947	0.0711624	0.672783	0.0451923	59.5652	5.72429
6	120	0	1	12	10	0.46477	0.0602363	0.672636	0.0900452	53.8636	6.76418
6	120	1	0	6	9	0.445067	0.0826328	0.750267	0.0322562	54	5.83095
6	120	1	1	10	11	0.471308	0.0633538	0.654286	0.035058	54.2857	4.91008
6	130	0	0	9	15	0.466073	0.069779	0.698333	0.0505855	56.5417	6.55095
6	130	0	1	8	11	0.349715	0.0804921	0.705053	0.045724	67	6.36603
6	130	1	0	9	10	0.454514	0.059562	0.772947	0.022037	53.7368	4.82147
6	130	1	1	10	13	0.511764	0.0678942	0.670174	0.0448996	53.5652	5.88902
6	140	0	0	8	7	0.41592	0.0485603	0.752267	0.0401522	59.2667	4.23425
6	140	0	1	13	6	0.383718	0.0571787	0.765579	0.0283555	63.7368	5.81144
6	140	1	0	15	6	0.452675	0.0670188	0.803905	0.0411384	57.1429	7.19316
6	140	1	1	10	5	0.472198	0.0620205	0.7612	0.0220883	51.8	6.29497
6	150	0	0	10	8	0.353899	0.0536621	0.752889	0.0236288	67.4444	7.11198
6	150	0	1	12	13	0.378572	0.045271	0.81312	0.0116904	60.56	4.74198
6	150	1	0	5	14	0.416295	0.0533032	0.803579	0.0354316	61.6316	7.20534
6	150	1	1	13	9	0.45158	0.0556338	0.783909	0.0529167	50.3636	5.2531
6	160	0	0	9	15	0.330008	0.0472053	0.787667	0.0308905	68.7917	4.36825
6	160	0	1	10	7	0.332222	0.0580116	0.759529	0.0308662	72.5294	6.78335
6	160	1	0	9	13	0.353083	0.0831026	0.812545	0.0274834	66.7273	5.71427
6	160	1	1	11	6	0.498177	0.0889241	0.844706	0.0173536	51.1176	4.65115
6	170	0	0	12	10	0.356321	0.046564	0.735091	0.0459831	71.8636	7.28195
6	170	0	1	11	12	0.40793	0.0591557	0.72287	0.0347354	63.5652	6.43919
6	170	1	0	9	11	0.374206	0.0771043	0.6986	0.0303651	77.25	4.73154
6	170	1	1	11	7	0.482798	0.0497424	0.844333	0.06529	52.9444	6.06879
6	180	0	0	15	6	0.403774	0.0577641	0.716571	0.0136367	75.9524	7.64994
6	180	0	1	5	9	0.433012	0.0464065	0.742857	0.0202374	64.5714	5.42105
6	180	1	0	8	5	0.482579	0.0668908	0.756769	0.0266895	71.0769	5.39888
6	180	1	1	8	9	0.368968	0.0438348	0.765647	0.0420937	72.4706	9.01057
6	190	0	0	8	10	0.354607	0.0530097	0.742444	0.034264	76.5	6.06676
6	190	0	1	11	8	0.397359	0.0578412	0.759263	0.0216694	69.1053	6.42278
6	190	1	0	9	6	0.444215	0.0632962	0.761867	0.0274077	68.4	5.2
6	190	1	1	15	10	0.416897	0.048795	0.74152	0.025489	71.36	6.0721
6	200	0	0	16	9	0.41546	0.0497191	0.74312	0.0199926	77.6	6.70522
6	200	0	1	11	7	0.404163	0.0765945	0.786556	0.0248087	66.7222	6.06269
6	200	1	0	10	8	0.46449	0.0450529	0.771556	0.0371098	68.1667	5.10174
6	200	1	1	8	11	0.449758	0.0684106	0.730421	0.0513792	70.7895	7.27345
6	210	0	0	9	11	0.480539	0.0755096	0.7817	0.0243251	65.65	6.29504
6	210	0	1	10	11	0.389504	0.0381728	0.77219	0.0245485	68.619	5.01879
6	210	1	0	15	9	0.4287	0.0503317	0.766417	0.0301937	70.75	6.12543
6	210	1	1	7	11	0.450343	0.0536639	0.775333	0.0177764	69.4444	6.03897
6	220	0	0	6	10	0.438515	0.0432722	0.769125	0.0370336	71.5	6.0208
6	220	0	1	11	13	0.391707	0.0561557	0.782	0.0207766	70.0833	4.94905
6	220	1	0	11	10	0.416793	0.0539239	0.815238	0.0344396	67.5238	6.08369
6	220	1	1	11	5	0.45551	0.0461734	0.755375	0.0451869	67.125	5.07291
6	230	0	0	8	11	0.353628	0.045749	0.817474	0.0214117	75	5.24153
6	230	0	1	10	9	0.41336	0.0466738	0.811474	0.0154353	66.3684	3.68797
6	230	1	0	7	10	0.366617	0.0392695	0.813765	0.0232519	74.5882	3.48203
6	230	1	1	9	12	0.415365	0.0427633	0.798095	0.0289135	74	5.97614
6	240	0	0	9	10	0.384613	0.0404542	0.806421	0.040924	80.4211	6.45075
6	240	0	1	10	14	0.384405	0.0617478	0.840333	0.0364128	64.7083	4.22768
6	240	1	0	8	11	0.325398	0.0625414	0.784842	0.0554952	79.0526	5.71677
6	240	1	1	6	14	0.359997	0.047863	0.7725	0.0207449	83	3.76829
6	250	0	0	5	10	0.345996	0.0670081	0.8384	0.046683	75.5333	11.4302
6	250	0	1	13	6	0.300123	0.0515008	0.868316	0.0200028	72	4.88822
6	250	1	0	11	8	0.307044	0.0461002	0.809474	0.0210147	78.2632	5.02459
6	250	1	1	12	11	0.287623	0.0358085	0.824	0.0182256	87.6087	4.66941
6	260	0	0	11	7	0.394903	0.0317053	0.819667	0.0176792	70.4444	5.1556
6	260	0	1	8	12	0.37154	0.0539757	0.813	0.0338319	77.7	8.17985
6	260	1	0	9	13	0.310932	0.0448744	0.814	0.0186353	80.3182	6.64274
6	260	1	1	13	7	0.25281	0.0394929	0.849	0.0173378	83.35	6.08502
6	270	0	0	13	8	0.339895	0.0287966	0.825524	0.0196726	75	6.51007
6	270	0	1	6	15	0.315531	0.0523666	0.789333	0.0486477	81.9048	8.3204
6	270	1	0	6	13	0.272517	0.0444598	0.822526	0.0148373	84.7895	6.80231
6	270	1	1	11	6	0.28067	0.055649	0.816353	0.015915	86.6471	6.29604
6	280	0	0	13	9	0.283051	0.0392274	0.87	0.0113137	74.1364	6.21066
6	280	0	1	13	11	0.293412	0.0578027	0.805917	0.0124429	91.0417	6.85857
6	280	1	0	14	5	0.286421	0.0483334	0.793263	0.0457417	89.2632	5.97223
6	280	1	1	10	7	0.27487	0.0558364	0.822	0.0823736	83.8235	7.99438
6	290	0	0	14	4	0.292755	0.0434073	0.854222	0.0640482	77.0556	9.18617
6	290	0	1	7	10	0.325444	0.0366808	0.845882	0.0345762	86.2353	11.9387
6	290	1	0	10	8	0.287718	0.0453474	0.778111	0.0257723	91.6667	6.51494
6	290	1	1	10	10	0.32979	0.0516216	0.8186	0.0235381	83.25	7.64117
6	300	0	0	9	11	0.259133	0.0288892	0.7964	0.028161	89.05	5.8947
6	300	0	1	14	14	0.290071	0.0390263	0.816429	0.0357386	90.8214	7.18159
6	300	1	0	9	10	0.320778	0.0423527	0.813474	0.0389269	84.7895	8.46404
6	300	1	1	14	8	0.313958	0.0581602	0.799091	0.0198973	84	7.59785
6	310	0	0	14	6	0.268158	0.0405158	0.7904	0.0217495	95.05	4.75894
6	310	0	1	10	13	0.267539	0.0381057	0.822	0.0262231	89.5217	5.16569
6	310	1	0	5	7	0.296403	0.0544371	0.8255	0.0268592	86.9167	5.39225
6	310	1	1	9	12	0.289379	0.0353878	0.844667	0.0155206	84.0952	7.35433
6	320	0	0	9	12	0.312656	0.0377064	0.775333	0.0247912	93.9524	5.09413
6	320	0	1	10	6	0.30247	0.0323342	0.826375	0.0445882	88.9375	6.48526
6	320	1	0	5	13	0.293266	0.0263401	0.827333	0.0256645	90.5556	4.33618
6	320	1	1	8	11	0.258628	0.0377665	0.850421	0.0308038	94.4211	6.32718
6	330	0	0	11	15	0.298636	0.0357619	0.815385	0.0278334	90.2308	5.35873
6	330	0	1	11	11	0.25195	0.0492133	0.807091	0.0598991	94.5455	9.22313
6	330	1	0	5	12	0.2975	0.0411058	0.822235	0.029071	89.2941	6.84934
6	330	1	1	9	9	0.244516	0.0350042	0.815333	0.0230072	94	8.04156
6	340	0	0	9	12	0.284962	0.0493031	0.833238	0.0229739	89.4286	6.91838
6	340	0	1	8	8	0.289175	0.0291406	0.816375	0.021345	96.6875	5.82794
6	340	1	0	15	6	0.286599	0.0347954	0.851429	0.02085	88.2857	6.35567
6	340	1	1	14	4	0.257903	0.0271025	0.833667	0.0501254	98.7222	8.4709
6	350	0	0	8	11	0.322818	0.0355711	0.846211	0.0160249	84.8947	5.55257
6	350	0	1	4	12	0.23741	0.0473347	0.854875	0.0307894	88	4.01559
6	350	1	0	13	7	0.233074	0.0285126	0.89	0.011349	92.9	6.11474
6	350	1	1	7	14	0.28264	0.0302859	0.850571	0.0221952	101.667	6.32706
6	360	0	0	7	14	0.294351	0.0243797	0.896381	0.0235483	86.3333	4.48631
6	360	0	1	8	11	0.28986	0.0259575	0.833474	0.0284242	92.4737	4.87063
6	360	1	0	13	10	0.227141	0.0436812	0.872609	0.0218965	95.3043	6.19561
6	360	1	1	9	12	0.272674	0.0266875	0.887429	0.017459	95.5238	7.0685
6	370	0	0	1	3	0.204134	0.0395859	0.887	0.0345398	89	2.54951
6	370	0	1	12	9	0.275423	0.0201048	0.873619	0.0166375	91.7619	3.05357
6	370	1	0	10	12	0.253533	0.0278905	0.839455	0.0272709	98.0455	7.29556
6	370	1	1	8	9	0.291705	0.0394714	0.804	0.0621914	102.235	6.97499
6	380	0	1	9	8	0.207436	0.0382155	0.885529	0.0120495	98.5882	3.83573
6	380	1	0	13	8	0.27616	0.0376521	0.890667	0.0111839	83.8571	4.67298
6	380	1	1	11	12	0.307618	0.0296199	0.85513	0.0132511	94.7391	5.29329
6	390	0	1	7	11	0.191529	0.01908	0.902333	0.0116094	98.6667	3.90157
6	390	1	0	9	10	0.220451	0.0316148	0.914526	0.0140502	86.5263	3.99168
6	390	1	1	17	5	0.27316	0.0325101	0.893364	0.01526	89.4545	4.27176
6	400	0	1	7	6	0.162755	0.016495	0.918769	0.0190633	100.846	2.38089
6	400	1	0	7	7	0.218383	0.0347885	0.924286	0.0090981	89.1429	3.70052
6	400	1	1	9	12	0.250801	0.0275721	0.898857	0.0107893	92.9048	5.22726
6	410	1	0	10	11	0.178189	0.0178783	0.946667	0.014558	93.1905	4.22711
6	420	1	0	3	0	0.203783	0.00164818	0.962	0.00748331	84.3333	1.24722
7	0	0	0	12	7	0.978386	0.0200526	0	0	1.21053	0.766327
7	0	0	1	8	15	0.988582	0.0202144	0	0	0.826087	0.962432
7	0	1	0	17	8	0.98938	0.016199	0	0	0.76	0.81388
7	0	1	1	5	14	0.98624	0.0239784	0	0	0.736842	0.848659
7	10	0	0	14	8	0.838548	0.0809035	0.252364	0.088785	10.5	2.84045
7	10	0	1	10	8	0.882744	0.0498418	0.320778	0.0465338	8.66667	2.18581
7	10	1	0	9	13	0.848601	0.0697037	0.195545	0.0598207	10.2727	4.17984
7	10	1	1	11	8	0.810797	0.0773388	0.167158	0.082038	12.5789	3.43842
7	20	0	0	9	11	0.732016	0.066629	0.3606	0.0861489	19.1	3.6318
7	20	0	1	14	9	0.753293	0.101451	0.363565	0.055218	17.7391	4.03482
7	20	1	0	10	9	0.75644	0.0771991	0.356	0.0590094	15.9474	3.06892
7	20	1	1	6	12	0.70111	0.0529057	0.370667	0.077846	20.3889	3.80261
7	30	0	0	12	7	0.607299	0.0680704	0.420737	0.127753	24.8947	2.57303
7	30	0	1	17	12	0.557581	0.086962	0.513724	0.0359798	29.9655	3.39861
7	30	1	0	12	8	0.705573	0.0494847	0.6099	0.0403806	17.05	4.0432
7	30	1	1	10	10	0.738903	0.0745021	0.517	0.0845683	18.05	2.41816
7	40	0	0	11	9	0.55318	0.0838787	0.493	0.0388767	33.45	4.87314
7	40	0	1	9	9	0.547312	0.0963025	0.399333	0.170242	32.4444	4.52428
7	40	1	0	11	9	0.549756	0.0625513	0.6886	0.0744207	27.7	3.2573
7	40	1	1	12	8	0.577018	0.0609345	0.4628	0.0708954	24.85	6.01893
7	50	0	0	7	13	0.576669	0.0814535	0.6561	0.0324436	36.05	2.78343
7	50	0	1	7	11	0.422933	0.102145	0.514222	0.0233418	34.8333	3.80424
7	50	1	0	15	12	0.436862	0.0455319	0.697556	0.046842	32.4444	3.43547
7	50	1	1	7	13	0.57639	0.0794737	0.6454	0.0394162	26.65	5.2941
7	60	0	0	10	11	0.515221	0.0426742	0.588	0.103954	45.4762	3.9233
7	60	0	1	14	10	0.367422	0.0570444	0.674667	0.0217077	39.6667	4.33654
7	60	1	0	7	10	0.406086	0.0318603	0.738118	0.0163559	36.1176	3.4621
7	60	1	1	11	10	0.500306	0.067306	0.687905	0.0553447	31.9048	4.16224
7	70	0	0	10	11	0.479061	0.0598807	0.623238	0.0589478	46.0476	3.49797
7	70	0	1	15	7	0.344863	0.0602284	0.608364	0.153748	49.8182	8.01497
7	70	1	0	10	8	0.344048	0.0501727	0.820667	0.0259315	39.3889	4.33511
7	70	1	1	11	10	0.452431	0.0753293	0.729524	0.0245097	40.1905	3.5673
7	80	0	0	7	10	0.508168	0.0699123	0.636353	0.0189393	43.3529	4.28323
7	80	0	1	7	11	0.399437	0.0618233	0.659444	0.0275343	52.2222	4.97277
7	80	1	0	13	11	0.303132	0.0449423	0.856167	0.0291085	45.7917	4.32029
7	80	1	1	7	10	0.400345	0.0923856	0.783765	0.0300735	43.2941	3.44306
7	90	0	0	9	8	0.47404	0.0516637	0.729294	0.0262023	42.6471	4.54961
7	90	0	1	10	12	0.394808	0.0421323	0.770182	0.0215652	56.2273	5.38459
7	90	1	0	9	12	0.262244	0.0435472	0.886286	0.00853644	53.5238	3.69838
7	90	1	1	7	10	0.413968	0.0432795	0.830941	0.0137562	52.7059	3.30356
7	100	0	0	11	8	0.457364	0.0442889	0.667263	0.132692	49.5789	9.68621
7	100	0	1	8	9	0.399259	0.0439509	0.842706	0.0222175	55	6.6598
7	100	1	0	9	9	0.32031	0.0526816	0.688444	0.0586688	67.3889	5.98274
7	100	1	1	13	11	0.418542	0.0532587	0.88525	0.0149199	47.0833	4.41509
7	110	0	0	10	10	0.430034	0.0615536	0.5561	0.0388869	60.25	5.35607
